NAME	nGENE	nUMI	biosample_id	donor_id	species	species__ontology_label	disease	disease__ontology_label	organ	organ__ontology_label	library_preparation_protocol	library_preparation_protocol__ontology_label	sex	ventricle	cell_type	cell_type__ontology_label	cell_type_subset__ontology_label
E.3V.V1.Rep1_1140	2583	14472	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1141	2342	12094	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1142	2290	12378	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1143	2681	16915	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1148	2509	15003	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1151	2827	13457	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1153	2244	12826	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1161	2280	13501	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1165	2375	12411	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1166	2068	12206	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1167	2396	12780	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1168	3091	17847	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1171	2567	14928	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1173	2280	12896	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1175	2015	11796	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1176	2702	14263	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1181	2536	15616	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1182	2382	13457	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1183	2981	18933	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1184	2314	14047	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1185	2286	11496	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1186	2410	10978	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1193	2627	15257	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1196	2098	10287	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1197	2344	13841	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1199	3341	16728	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1202	2930	18747	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1205	2434	14890	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1207	3602	23963	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1208	1951	10279	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1210	2579	15026	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1212	2570	15981	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1213	2639	15083	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1215	2552	15970	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1216	2277	13106	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1218	3634	22257	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1223	3565	23037	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1224	2598	14839	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1225	2648	16554	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1228	2592	17896	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1229	2697	15106	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1230	2575	15229	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1232	2420	14095	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1233	2142	11880	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1235	2159	12041	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1242	2533	16790	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1243	2669	15565	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1245	2145	13231	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1247	2380	12779	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1248	2592	14043	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1253	3004	20424	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1255	2423	14067	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1259	2202	11930	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1260	2357	14543	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1261	2013	11572	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1262	2031	10941	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1263	3478	15667	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1265	2222	11627	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1267	1875	10247	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1269	2539	15333	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1270	2572	11960	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1271	2447	14753	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1272	2485	15114	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1274	2640	17199	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1275	1924	10759	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1279	2302	11530	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1280	2042	11684	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1282	2580	16565	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1285	2772	15523	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1286	3593	17730	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1290	2845	18007	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1291	2070	10087	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1296	2418	12833	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1297	2142	12477	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1298	2439	14638	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1299	2577	15610	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1300	3018	14463	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1301	2855	17833	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1305	2484	14349	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1307	1945	11518	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1308	2686	16588	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1312	2166	13152	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1314	2400	15597	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1315	3015	14500	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1316	2715	16374	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1317	2413	14981	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1320	2480	14665	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1326	2650	14562	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1327	2715	16408	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1328	2104	11064	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1329	2490	15278	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1330	2762	17216	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1331	2370	11121	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1335	2933	19177	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1336	2711	12703	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1337	2378	13571	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1338	3054	17925	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1339	2440	14133	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1340	2814	16600	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1341	2228	12499	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1344	2327	11246	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1347	2408	13469	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1348	2220	12407	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1352	2432	12683	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_1353	3415	22886	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
